[
{3114162,0},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,85},
{10,89},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,94},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,90},
{10,91},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,97},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,96},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,100},
{10,101},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,97},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,95},
{10,102},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,104},
{10,103},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,102},
{10,104},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,106},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,108},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,103},
{10,106},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,114},
{10,110},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,105},
{10,111},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,112},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,111},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,109},
{10,113},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,121},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,127},
{10,125},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,123},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,116},
{10,123},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,124},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,128},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,123},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,129},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,126},
{10,132},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,139},
{10,126},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,125},
{10,132},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,135},
{10,137},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,138},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,141},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,131},
{10,134},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,143},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,146},
{10,145},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,142},
{10,146},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,154},
{10,151},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,160},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,155},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,145},
{10,146},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,149},
{10,161},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,157},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,153},
{10,166},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,165},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,161},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,157},
{10,163},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,169},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,162},
{10,164},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,167},
{10,163},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,171},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,185},
{10,174},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,172},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,186},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,161},
{10,185},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,191},
{10,178},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,173},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,171},
{10,187},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,177},
{10,187},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,190},
{10,184},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,181},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,179},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,183},
{10,189},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,197},
{10,191},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,176},
{10,177},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,189},
{10,190},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,196},
{10,195},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,182},
{10,185},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,182},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,181},
{10,183},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,188},
{10,191},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,188},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,175},
{10,177},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,203},
{10,197},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,195},
{10,178},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,163},
{10,191},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,194},
{10,184},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,182},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,187},
{10,184},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,180},
{10,170},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,168},
{10,185},
